Record,Server Address,first
7389,172.22.1.80,1
7390,172.24.1.80,1
7391,172.24.1.81,1
7392,172.24.1.80,1
7393,172.22.1.81,1
7394,172.24.1.80,1
7395,172.23.1.80,1
7396,172.23.1.81,1
7397,172.22.1.80,1
7398,172.22.1.81,1
7399,172.22.1.90,1
7400,172.22.1.80,1
7401,172.22.1.80,1
7402,172.22.1.90,1
7403,172.22.1.80,1
7404,172.23.1.81,1
7405,172.22.1.90,1
7406,172.22.1.90,1
7407,172.24.1.80,1
7408,172.22.1.90,1
7409,50.17.246.68,5
7410,172.22.1.80,1
7411,172.24.1.80,1
7412,172.22.1.81,1
7413,172.22.1.80,1
7414,172.22.1.90,1
7415,172.23.1.80,1
7416,172.22.1.80,1
7417,172.22.1.90,1
7418,172.24.1.80,1
7419,172.22.1.81,1
7420,172.23.1.80,1
7421,172.22.1.80,1
7422,172.45.8.90,1
7423,172.22.1.80,1
7424,172.23.1.81,1
7425,172.22.1.80,1
7426,172.22.1.80,1
7427,172.24.1.80,1
7428,172.22.1.81,1
7429,172.24.1.80,1
7430,172.22.1.90,1
7431,172.22.1.90,1
7432,172.24.1.80,1
7433,172.21.1.80,1
7434,172.23.1.80,1
7435,172.22.1.90,1
7436,172.24.1.81,1
7437,172.22.1.90,1
7438,172.22.1.90,1
7439,172.23.1.81,1
7440,172.22.1.81,1
7441,172.22.1.90,1
7442,172.22.1.90,1
7443,172.22.1.80,1
7444,172.23.1.81,1
7445,172.22.1.90,1
7446,172.22.1.90,1
7447,172.22.1.81,1
7448,172.24.1.80,1
7449,172.23.1.80,1
7450,172.23.1.80,1
7451,172.22.1.80,1
7452,172.22.1.90,1
7453,172.21.1.81,1
7454,172.22.1.80,1
7455,172.24.1.80,1
7456,172.22.1.90,1
7457,172.22.1.80,1
7458,172.22.1.80,1
7459,172.22.1.80,1
7460,172.22.1.81,1
7461,172.23.1.81,1
7462,172.22.1.80,1
7463,172.23.1.80,1
7464,172.22.1.80,1
7465,172.23.1.80,1
7466,172.21.1.81,1
7467,172.22.1.80,1
7468,172.22.1.80,1
7469,172.22.1.90,1
7470,172.22.1.80,1
7471,172.22.1.80,1
7472,172.21.1.81,1
7473,172.23.1.80,1
7474,172.22.1.90,1
7475,172.22.1.90,1
7476,172.22.1.90,1
7477,172.22.1.90,1
7478,172.22.1.81,1
7479,172.24.1.80,1
7480,172.24.1.80,1
7481,172.23.1.81,1
7482,172.22.1.90,1
7483,172.24.1.80,1
7484,172.22.1.80,1
7485,172.21.1.81,1
7486,172.22.1.90,1
7487,172.22.1.81,1
7488,172.22.1.81,1
7489,172.24.1.80,1
7490,172.23.1.80,1
7491,172.24.1.80,1
7492,172.22.1.90,1
7493,172.22.1.90,1
7494,172.23.1.80,1
7495,172.24.1.80,1
7496,172.22.1.80,1
7497,172.22.1.80,1
7498,172.22.1.80,1
7499,172.22.1.80,1
7500,172.22.1.90,1
7501,172.23.1.80,1
7502,172.22.1.81,1
7503,172.24.1.80,1
7504,172.24.1.80,1
7505,172.24.1.81,1
7506,172.22.1.90,1
7507,172.22.1.90,1
7508,172.23.1.80,1
7509,172.22.1.90,1
7510,172.22.1.90,1
7511,172.22.1.81,1
7512,172.24.1.80,1
7513,172.24.1.80,1
7514,172.24.1.80,1
7515,172.22.1.90,1
7516,172.23.1.80,1
7517,172.22.1.90,1
7518,172.22.1.90,1
7519,172.22.1.80,1
7520,172.22.1.80,1
7521,172.22.1.81,1
7522,172.22.1.80,1
7523,172.22.1.90,1
7524,172.22.1.90,1
7525,172.45.8.90,1
7526,172.22.1.90,1
7527,172.24.1.80,1
7528,172.24.1.80,1
7529,172.22.1.90,1
7530,172.23.1.80,1
7531,172.24.1.80,1
7532,172.23.1.80,1
7533,172.22.1.80,1
7534,172.22.1.81,1
7535,172.22.1.90,1
7536,192.168.0.9,1
7537,172.22.1.80,1
7538,172.21.1.81,1
7539,172.22.1.90,1
7540,172.22.1.80,1
7541,172.23.1.81,1
7542,172.22.1.90,1
7543,172.24.1.80,1
7544,172.24.1.80,1
7545,172.23.1.80,1
7546,172.22.1.90,1
7547,172.23.1.80,1
7548,172.22.1.80,1
7549,172.24.1.80,1
7550,172.22.1.81,1
7551,172.22.1.80,1
7552,172.24.1.81,1
7553,172.22.1.80,1
7554,172.21.1.81,1
7555,172.24.1.81,1
7556,172.24.1.80,1
7557,172.22.1.80,1
7558,172.22.1.90,1
7559,172.22.1.90,1
7560,172.23.1.80,1
7561,172.23.1.80,1
7562,172.22.1.81,1
7563,172.45.8.90,1
7564,172.22.1.80,1
7565,172.24.1.80,1
7566,172.22.1.80,1
7567,172.22.1.81,1
7568,172.23.1.81,1
7569,172.22.1.80,1
7570,172.22.1.80,1
7571,172.22.1.90,1
7572,172.22.1.90,1
7573,172.23.1.81,1
7574,172.22.1.80,1
7575,172.24.1.81,1
7576,172.21.1.81,1
7577,172.22.1.80,1
7578,172.22.1.81,1
7579,172.22.1.80,1
7580,172.23.1.81,1
7581,172.22.1.90,1
7582,172.24.1.80,1
7583,172.22.1.90,1
7584,172.22.1.80,1
7585,172.24.1.80,1
7586,172.22.1.80,1
7587,172.22.1.90,1
7588,172.21.1.81,1
7589,172.22.1.80,1
7590,172.22.1.90,1
7591,172.22.1.90,1
7592,172.22.1.90,1
7593,172.23.1.80,1
7594,172.21.1.81,1
7595,172.45.8.90,1
7596,172.22.1.80,1
7597,172.23.1.81,1
7598,172.22.1.90,1
7599,172.24.1.80,1
7600,172.24.1.80,1
7601,172.22.1.81,1
7602,172.22.1.90,1
7603,172.22.1.90,1
7604,172.23.1.81,1
7605,172.23.1.80,1
7606,172.22.1.90,1
7607,172.22.1.90,1
7608,172.22.1.90,1
7609,172.23.1.80,1
7610,172.23.1.80,1
7611,172.22.1.81,1
7612,172.22.1.90,1
7613,172.22.1.90,1
7614,172.22.1.81,1
7615,172.23.1.81,1
7616,172.22.1.80,1
7617,172.22.1.80,1
7618,172.24.1.80,1
7619,172.22.1.90,1
7620,172.21.1.80,1
7621,172.24.1.80,1
7622,172.22.1.80,1
7623,172.24.1.80,1
7624,172.23.1.81,1
7625,172.22.1.80,1
7626,172.21.1.81,1
7627,172.22.1.90,1
7628,172.22.1.80,1
7629,172.24.1.80,1
7630,172.21.1.81,1
7631,172.22.1.90,1
7632,172.23.1.81,1
7633,172.22.1.81,1
7634,172.22.1.90,1
7635,172.22.1.90,1
7636,172.22.1.80,1
7637,172.22.1.81,1
7638,172.45.8.100,1
7639,172.21.1.81,1
7640,172.22.1.80,1
7641,172.22.1.80,1
7642,172.22.1.90,1
7643,172.22.1.90,1
7644,172.23.1.81,1
7645,172.24.1.80,1
7646,172.22.1.90,1
7647,172.22.1.80,1
7648,172.22.1.80,1
7649,172.22.1.80,1
7650,172.24.1.80,1
7651,172.22.1.80,1
7652,172.45.8.90,1
7653,172.22.1.80,1
7654,172.24.1.80,1
7655,172.22.1.90,1
7656,172.23.1.81,1
7657,172.22.1.81,1
7658,172.22.1.80,1
7659,172.45.8.100,1
7660,172.22.1.90,1
7661,172.21.1.81,1
7662,172.23.1.80,1
7663,172.21.1.81,1
7664,172.22.1.90,1
7665,172.23.1.81,1
7666,172.22.1.90,1
7667,172.22.1.80,1
7668,172.22.1.80,1
7669,172.22.1.80,1
7670,172.24.1.80,1
7671,172.22.1.80,1
7672,172.22.1.80,1
7673,172.22.1.90,1
7674,172.22.1.81,1
7675,172.22.1.80,1
7676,172.22.1.81,1
7677,172.21.1.81,1
7678,172.23.1.81,1
7679,172.22.1.81,1
7680,172.22.1.90,1
7681,172.22.1.80,1
7682,172.22.1.90,1
7683,172.22.1.90,1
7684,172.22.1.81,1
7685,172.21.1.80,1
7686,172.22.1.90,1
7687,172.22.1.80,1
7688,172.22.1.80,1
7689,172.23.1.81,1
7690,172.24.1.80,1
7691,172.22.1.90,1
7692,172.22.1.81,1
7693,172.22.1.80,1
7694,172.22.1.90,1
7695,172.22.1.80,1
7696,172.22.1.80,1
7697,172.22.1.80,1
7698,172.21.1.81,1
7699,172.22.1.80,1
7700,172.22.1.81,1
7701,172.21.1.80,1
7702,172.24.1.80,1
7703,172.22.1.80,1
7704,172.21.1.80,1
7705,172.22.1.80,1
7706,172.24.1.80,1
7707,172.22.1.80,1
7708,172.21.1.80,1
7709,172.22.1.80,1
7710,172.22.1.80,1
7711,172.22.1.80,1
7712,172.22.1.81,1
7713,172.45.8.100,1
7714,172.22.1.90,1
7715,172.24.1.80,1
7716,172.22.1.81,1
7717,172.22.1.90,1
7718,172.22.1.80,1
7719,172.24.1.80,1
7720,172.22.1.90,1
7721,172.21.1.81,1
7722,172.22.1.80,1
7723,172.24.1.80,1
7724,172.22.1.90,1
7725,172.21.1.81,1
7726,54.231.237.69,5
7727,172.22.1.80,1
7728,172.22.1.81,1
7729,172.22.1.90,1
7730,172.22.1.90,1
7731,172.21.1.81,1
7732,172.22.1.80,1
7733,172.45.8.100,1
7734,172.45.8.90,1
7735,172.22.1.90,1
7736,172.22.1.90,1
7737,172.22.1.80,1
7738,172.22.1.80,1
7739,172.22.1.81,1
7740,172.21.1.81,1
7741,172.22.1.80,1
7742,172.22.1.81,1
7743,172.45.8.100,1
7744,172.22.1.90,1
7745,172.24.1.80,1
7746,172.22.1.80,1
7747,172.22.1.80,1
7748,172.24.1.80,1
7749,172.21.1.81,1
7750,172.22.1.80,1
7751,172.22.1.80,1
7752,172.22.1.90,1
7753,172.23.1.80,1
7754,172.22.1.81,1
7755,172.21.1.81,1
7756,172.22.1.80,1
7757,2.25.24.180,2
7758,172.21.1.81,1
7759,172.24.1.81,1
7760,94.73.147.150,9
7761,172.24.1.80,1
7762,172.22.1.90,1
7763,172.22.1.90,1
7764,172.22.1.80,1
7765,172.22.1.80,1
7766,172.23.1.80,1
7767,172.22.1.90,1
7768,172.22.1.90,1
7769,172.21.1.81,1
7770,172.22.1.81,1
7771,172.22.1.90,1
7772,172.22.1.80,1
7773,172.21.1.81,1
7774,172.22.1.90,1
7775,172.22.1.90,1
7776,172.24.1.80,1
7777,172.217.9.174,1
7778,172.24.1.80,1
7779,172.24.1.81,1
7780,172.22.1.80,1
7781,172.21.1.81,1
7782,172.22.1.81,1
7783,172.22.1.90,1
7784,172.22.1.80,1
7785,172.22.1.80,1
7786,172.22.1.80,1
7787,172.22.1.80,1
7788,172.23.1.80,1
7789,172.22.1.80,1
7790,172.24.1.80,1
7791,172.22.1.80,1
7792,172.22.1.80,1
7793,172.22.1.80,1
7794,172.23.1.80,1
7795,172.22.1.81,1
7796,172.22.1.90,1
7797,172.22.1.80,1
7798,172.22.1.90,1
7799,172.22.1.80,1
7800,172.24.1.80,1
7801,172.23.1.80,1
7802,172.24.1.80,1
7803,172.22.1.90,1
7804,172.22.1.80,1
7805,172.22.1.90,1
7806,172.22.1.90,1
7807,172.21.1.80,1
7808,172.22.1.90,1
7809,172.22.1.90,1
7810,172.21.1.81,1
7811,172.23.1.80,1
7812,172.23.1.81,1
7813,172.23.1.81,1
7814,172.24.1.81,1
7815,172.22.1.80,1
7816,172.22.1.80,1
7817,172.22.1.81,1
7818,172.22.1.90,1
7819,172.22.1.80,1
7820,172.22.1.90,1
7821,172.22.1.81,1
7822,172.21.1.81,1
7823,172.22.1.90,1
7824,172.22.1.80,1
7825,172.24.1.81,1
7826,172.22.1.90,1
7827,172.22.1.80,1
7828,54.231.161.8,5
7829,172.22.1.90,1
7830,172.22.1.80,1
7831,172.23.1.80,1
7832,172.24.1.81,1
7833,172.22.1.80,1
7834,172.22.1.81,1
7835,172.22.1.90,1
7836,2.25.24.180,2
7837,172.24.1.81,1
7838,172.22.1.80,1
7839,172.22.1.80,1
7840,172.22.1.80,1
7841,172.22.1.80,1
7842,54.231.161.8,5
7843,172.21.1.81,1
7844,172.22.1.81,1
7845,172.23.1.81,1
7846,172.22.1.81,1
7847,172.22.1.80,1
7848,172.21.1.81,1
7849,172.22.1.90,1
7850,172.22.1.90,1
7851,172.23.1.80,1
7852,172.22.1.81,1
7853,172.22.1.90,1
7854,172.24.1.80,1
7855,172.22.1.90,1
7856,64.233.168.189,6
7857,172.24.1.80,1
7858,172.24.1.80,1
7859,172.24.1.80,1
7860,172.21.1.80,1
7861,172.22.1.80,1
7862,172.22.1.90,1
7863,172.22.1.90,1
7864,172.22.1.80,1
7865,172.23.1.81,1
7866,172.22.1.80,1
7867,172.22.1.90,1
7868,172.23.1.80,1
7869,172.22.1.81,1
7870,172.22.1.90,1
7871,172.45.8.100,1
7872,172.21.1.81,1
7873,172.22.1.80,1
7874,172.22.1.90,1
7875,172.45.8.90,1
7876,172.22.1.80,1
7877,172.22.1.80,1
7878,172.24.1.81,1
7879,172.23.1.80,1
7880,172.22.1.80,1
7881,172.22.1.80,1
7882,172.22.1.80,1
7883,172.21.1.81,1
7884,172.22.1.90,1
7885,172.21.1.81,1
7886,172.24.1.81,1
7887,172.22.1.81,1
7888,172.45.8.90,1
7889,172.22.1.80,1
7890,172.23.1.81,1
7891,172.22.1.80,1
7892,172.24.1.80,1
7893,172.24.1.80,1
7894,172.24.1.80,1
7895,172.22.1.90,1
7896,172.22.1.80,1
7897,172.22.1.81,1
7898,172.24.1.81,1
7899,172.22.1.81,1
7900,172.22.1.80,1
7901,172.21.1.80,1
7902,172.22.1.90,1
7903,172.22.1.80,1
7904,172.22.1.90,1
7905,172.22.1.90,1
7906,172.22.1.80,1
7907,172.23.1.80,1
7908,172.22.1.80,1
7909,172.23.1.81,1
7910,172.24.1.81,1
7911,172.45.8.90,1
7912,172.21.1.80,1
7913,172.24.1.80,1
7914,172.22.1.81,1
7915,172.24.1.81,1
7916,172.22.1.80,1
7917,172.24.1.80,1
7918,172.21.1.81,1
7919,172.22.1.81,1
7920,172.23.1.80,1
7921,172.22.1.90,1
7922,172.22.1.90,1
7923,172.21.1.80,1
7924,172.22.1.81,1
7925,172.24.1.80,1
7926,172.22.1.81,1
7927,172.22.1.90,1
7928,172.22.1.90,1
7929,172.22.1.90,1
7930,172.22.1.81,1
7931,172.22.1.90,1
7932,172.21.1.80,1
7933,172.22.1.80,1
7934,172.22.1.81,1
7935,172.23.1.80,1
7936,172.24.1.81,1
7937,172.21.1.80,1
7938,172.23.1.81,1
7939,172.22.1.80,1
7940,172.22.1.81,1
7941,172.24.1.81,1
7942,172.21.1.80,1
7943,172.22.1.80,1
7944,172.22.1.90,1
7945,172.22.1.90,1
7946,172.22.1.81,1
7947,172.22.1.90,1
7948,172.22.1.80,1
7949,172.22.1.81,1
7950,172.22.1.90,1
7951,172.23.1.80,1
7952,172.21.1.80,1
7953,172.22.1.81,1
7954,172.23.1.80,1
7955,172.22.1.81,1
7956,172.22.1.80,1
7957,172.23.1.80,1
7958,172.23.1.81,1
7959,172.22.1.90,1
7960,172.45.8.90,1
7961,172.22.1.81,1
7962,172.21.1.80,1
7963,172.24.1.81,1
7964,172.23.1.80,1
7965,172.24.1.80,1
7966,172.21.1.80,1
7967,172.45.8.90,1
7968,172.22.1.80,1
7969,172.24.1.81,1
7970,172.21.1.80,1
7971,172.22.1.90,1
7972,172.22.1.80,1
7973,172.22.1.80,1
7974,172.45.8.100,1
7975,172.22.1.90,1
7976,172.22.1.90,1
7977,172.21.1.80,1
7978,172.22.1.81,1
7979,172.24.1.81,1
7980,172.22.1.90,1
7981,172.22.1.81,1
7982,172.22.1.90,1
7983,172.22.1.90,1
7984,172.22.1.81,1
7985,172.21.1.81,1
7986,172.23.1.80,1
7987,172.23.1.80,1
7988,172.22.1.90,1
7989,172.22.1.81,1
7990,172.24.1.81,1
7991,172.23.1.81,1
7992,172.22.1.90,1
7993,172.21.1.80,1
7994,172.45.8.100,1
7995,172.22.1.80,1
7996,172.21.1.80,1
7997,172.21.1.80,1
7998,172.22.1.80,1
7999,172.22.1.80,1
8000,172.21.1.80,1
8001,172.45.8.90,1
8002,172.23.1.80,1
8003,172.24.1.81,1
8004,172.22.1.80,1
8005,172.23.1.81,1
8006,172.22.1.90,1
8007,172.22.1.90,1
8008,172.22.1.90,1
8009,172.22.1.81,1
8010,172.24.1.81,1
8011,172.24.1.80,1
8012,172.22.1.81,1
8013,172.22.1.81,1
8014,172.22.1.90,1
8015,172.22.1.90,1
8016,172.22.1.90,1
8017,172.23.1.81,1
8018,172.21.1.80,1
8019,172.22.1.81,1
8020,2.25.24.180,2
8021,172.24.1.81,1
8022,172.22.1.81,1
8023,172.24.1.81,1
8024,172.21.1.80,1
8025,172.22.1.80,1
8026,172.23.1.81,1
8027,172.22.1.81,1
8028,172.22.1.90,1
8029,172.22.1.90,1
8030,172.23.1.80,1
8031,172.24.1.81,1
8032,172.23.1.80,1
8033,172.22.1.90,1
8034,172.22.1.90,1
8035,172.21.1.80,1
8036,172.24.1.81,1
8037,172.23.1.80,1
8038,172.21.1.81,1
8039,172.24.1.80,1
8040,2.25.24.180,2
8041,172.22.1.81,1
8042,172.24.1.81,1
8043,172.21.1.80,1
8044,172.23.1.80,1
8045,172.22.1.80,1
8046,172.22.1.90,1
8047,172.21.1.80,1
8048,172.24.1.81,1
8049,172.21.1.80,1
8050,172.23.1.80,1
8051,172.22.1.81,1
8052,172.22.1.90,1
8053,172.24.1.80,1
8054,172.22.1.90,1
8055,172.21.1.80,1
8056,172.22.1.80,1
8057,172.22.1.90,1
8058,172.22.1.81,1
8059,172.22.1.90,1
8060,172.21.1.80,1
8061,172.22.1.81,1
8062,172.21.1.80,1
8063,172.22.1.90,1
8064,172.23.1.80,1
8065,172.22.1.90,1
8066,172.23.1.80,1
8067,172.24.1.81,1
8068,172.23.1.80,1
8069,172.22.1.81,1
8070,172.22.1.80,1
8071,172.24.1.81,1
8072,172.24.1.81,1
8073,172.21.1.80,1
8074,172.24.1.80,1
8075,172.23.1.80,1
8076,172.21.1.80,1
8077,172.21.1.80,1
8078,172.22.1.90,1
8079,172.24.1.81,1
8080,172.22.1.81,1
8081,172.24.1.81,1
8082,172.21.1.80,1
8083,172.24.1.81,1
8084,172.24.1.80,1
8085,172.23.1.80,1
8086,172.22.1.90,1
8087,172.22.1.90,1
8088,172.22.1.90,1
8089,172.22.1.81,1
8090,172.21.1.80,1
8091,172.24.1.81,1
8092,172.23.1.80,1
8093,172.22.1.90,1
8094,172.22.1.90,1
8095,172.22.1.81,1
8096,172.22.1.81,1
8097,172.22.1.90,1
8098,172.23.1.80,1
8099,172.21.1.80,1
8100,172.22.1.90,1
8101,54.221.220.135,5
8102,172.22.1.80,1
8103,172.24.1.81,1
8104,172.23.1.80,1
8105,172.24.1.81,1
8106,172.22.1.90,1
8107,172.22.1.81,1
8108,172.24.1.81,1
8109,172.22.1.90,1
8110,107.21.104.168,1
8111,172.23.1.80,1
8112,54.221.220.135,5
8113,172.22.1.90,1
8114,172.22.1.90,1
8115,172.22.1.90,1
8116,172.24.1.81,1
8117,172.22.1.80,1
8118,172.22.1.90,1
8119,172.23.1.80,1
8120,172.45.8.90,1
8121,172.24.1.80,1
8122,172.21.1.80,1
8123,172.23.1.80,1
8124,54.221.220.135,5
8125,172.22.1.90,1
8126,172.22.1.80,1
8127,172.45.8.90,1
8128,172.23.1.80,1
8129,172.22.1.81,1
8130,172.22.1.80,1
8131,172.24.1.81,1
8132,172.22.1.90,1
8133,2.25.24.180,2
8134,172.24.1.80,1
8135,172.23.1.80,1
8136,172.22.1.90,1
8137,172.23.1.80,1
8138,172.21.1.80,1
8139,172.22.1.90,1
8140,172.21.1.80,1
8141,172.23.1.80,1
8142,172.24.1.81,1
8143,172.24.1.81,1
8144,172.24.1.81,1
8145,172.23.1.80,1
8146,172.22.1.80,1
8147,172.23.1.80,1
8148,172.45.8.90,1
8149,172.22.1.90,1
8150,172.24.1.80,1
8151,172.22.1.90,1
8152,172.21.1.80,1
8153,172.23.1.80,1
8154,172.22.1.90,1
8155,172.22.1.90,1
8156,172.24.1.80,1
8157,172.24.1.80,1
8158,172.21.1.80,1
8159,172.22.1.90,1
8160,172.21.1.80,1
8161,172.24.1.81,1
8162,172.22.1.90,1
8163,172.24.1.80,1
8164,172.23.1.80,1
8165,172.24.1.81,1
8166,172.22.1.90,1
8167,172.22.1.90,1
8168,172.45.8.100,1
8169,172.23.1.80,1
8170,172.23.1.80,1
8171,172.22.1.90,1
8172,172.21.1.80,1
8173,172.22.1.90,1
8174,172.23.1.80,1
8175,172.24.1.81,1
8176,172.22.1.90,1
8177,172.21.1.80,1
8178,172.24.1.81,1
8179,172.24.1.81,1
8180,172.21.1.81,1
8181,172.22.1.90,1
8182,172.22.1.90,1
8183,172.22.1.81,1
8184,172.22.1.81,1
8185,172.22.1.81,1
8186,172.24.1.80,1
8187,172.22.1.90,1
8188,172.23.1.80,1
8189,172.22.1.90,1
8190,172.24.1.81,1
8191,172.45.8.100,1
8192,172.21.1.80,1
8193,172.21.1.81,1
8194,172.22.1.90,1
8195,172.24.1.80,1
8196,172.22.1.90,1
8197,172.21.1.80,1
8198,172.24.1.81,1
8199,172.22.1.90,1
8200,172.23.1.80,1
8201,172.24.1.80,1
8202,172.24.1.81,1
8203,172.24.1.81,1
8204,172.22.1.90,1
8205,172.22.1.90,1
8206,172.217.9.142,1
8207,172.23.1.80,1
8208,172.24.1.81,1
8209,172.23.1.80,1
8210,172.24.1.80,1
8211,172.22.1.90,1
8212,172.22.1.90,1
8213,172.22.1.90,1
8214,172.21.1.81,1
8215,172.21.1.80,1
8216,172.23.1.80,1
8217,172.24.1.80,1
8218,172.22.1.90,1
8219,172.23.1.80,1
8220,172.23.1.80,1
8221,172.24.1.80,1
8222,172.22.1.90,1
8223,172.22.1.90,1
8224,172.24.1.81,1
8225,172.24.1.80,1
8226,172.21.1.81,1
8227,172.22.1.81,1
8228,172.24.1.81,1
8229,172.23.1.80,1
8230,172.45.8.100,1
8231,172.23.1.80,1
8232,172.22.1.90,1
8233,172.22.1.81,1
8234,172.21.1.81,1
8235,172.22.1.90,1
8236,172.21.1.80,1
8237,172.22.1.81,1
8238,172.24.1.80,1
8239,172.21.1.81,1
8240,65.55.58.195,6
8241,172.23.1.80,1
8242,172.22.1.90,1
8243,172.21.1.80,1
8244,172.22.1.90,1
8245,172.22.1.90,1
8246,172.24.1.81,1
8247,172.24.1.81,1
8248,172.24.1.81,1
8249,172.22.1.90,1
8250,172.22.1.90,1
8251,65.52.103.234,6
8252,172.21.1.81,1
8253,172.22.1.90,1
8254,172.24.1.80,1
8255,172.23.1.80,1
8256,172.23.1.80,1
8257,172.22.1.90,1
8258,172.22.1.90,1
8259,172.22.1.81,1
8260,172.24.1.81,1
8261,172.23.1.80,1
8262,2.25.24.180,2
8263,172.22.1.80,1
8264,172.24.1.81,1
8265,172.21.1.80,1
8266,172.22.1.90,1
8267,172.24.1.81,1
8268,172.21.1.81,1
8269,172.22.1.81,1
8270,172.22.1.81,1
8271,172.22.1.90,1
8272,172.21.1.80,1
8273,172.23.1.80,1
8274,172.24.1.80,1
8275,172.22.1.90,1
8276,172.23.1.80,1
8277,172.23.1.80,1
8278,172.24.1.81,1
8279,172.23.1.80,1
8280,172.24.1.81,1
8281,172.22.1.90,1
8282,172.22.1.90,1
8283,172.22.1.90,1
8284,172.22.1.80,1
8285,172.24.1.80,1
8286,172.24.1.81,1
8287,172.21.1.80,1
8288,172.22.1.90,1
8289,172.22.1.90,1
8290,172.21.1.81,1
8291,172.24.1.80,1
8292,172.24.1.81,1
8293,172.23.1.80,1
8294,172.22.1.90,1
8295,172.22.1.90,1
8296,172.24.1.81,1
8297,172.24.1.80,1
8298,172.24.1.81,1
8299,172.21.1.81,1
8300,172.21.1.81,1
8301,172.24.1.80,1
8302,172.23.1.80,1
8303,172.21.1.80,1
8304,172.24.1.81,1
8305,172.24.1.80,1
8306,172.24.1.80,1
8307,172.24.1.81,1
8308,172.23.1.80,1
8309,172.24.1.80,1
8310,172.22.1.90,1
8311,172.23.1.80,1
8312,172.22.1.80,1
8313,172.24.1.81,1
8314,172.24.1.80,1
8315,172.23.1.80,1
8316,172.22.1.90,1
8317,172.24.1.80,1
8318,74.125.126.94,7
8319,172.22.1.81,1
8320,172.22.1.80,1
8321,172.24.1.80,1
8322,172.24.1.81,1
8323,172.23.1.80,1
8324,172.24.1.80,1
8325,172.22.1.90,1
8326,172.24.1.81,1
8327,172.22.1.80,1
8328,172.22.1.90,1
8329,172.23.1.80,1
8330,172.23.1.80,1
8331,172.21.1.80,1
8332,172.21.1.81,1
8333,172.45.8.100,1
8334,172.24.1.80,1
8335,172.24.1.81,1
8336,172.24.1.80,1
8337,172.22.1.81,1
8338,172.23.1.81,1
8339,172.24.1.80,1
8340,172.22.1.81,1
8341,172.23.1.80,1
8342,172.23.1.80,1
8343,172.24.1.80,1
8344,172.22.1.80,1
8345,172.21.1.81,1
8346,172.22.1.81,1
8347,172.21.1.80,1
8348,172.22.1.81,1
8349,172.45.8.100,1
8350,172.22.1.80,1
8351,173.194.33.137,1
8352,172.23.1.80,1
8353,173.194.33.140,1
8354,172.23.1.81,1
8355,172.22.1.90,1
8356,172.22.1.90,1
8357,172.24.1.80,1
8358,172.24.1.81,1
8359,172.22.1.90,1
8360,172.22.1.90,1
8361,172.22.1.90,1
8362,172.22.1.90,1
8363,172.23.1.80,1
8364,172.22.1.81,1
8365,172.23.1.80,1
8366,172.23.1.80,1
8367,172.22.1.90,1
8368,172.22.1.90,1
8369,172.23.1.80,1
8370,172.21.1.81,1
8371,172.22.1.90,1
8372,172.22.1.81,1
8373,172.24.1.81,1
8374,172.22.1.90,1
8375,172.23.1.81,1
8376,172.24.1.81,1
8377,172.21.1.81,1
8378,172.22.1.90,1
8379,172.24.1.80,1
8380,172.21.1.81,1
8381,172.21.1.80,1
8382,172.24.1.81,1
8383,172.21.1.80,1
8384,172.23.1.80,1
8385,172.21.1.81,1
8386,2.25.24.180,2
8387,172.24.1.80,1
8388,172.45.8.100,1
8389,172.22.1.80,1
8390,172.24.1.80,1
8391,172.24.1.80,1
8392,172.24.1.81,1
8393,172.23.1.80,1
8394,172.23.1.80,1
8395,172.24.1.80,1
8396,172.22.1.90,1
8397,172.24.1.80,1
8398,172.22.1.90,1
8399,172.23.1.80,1
8400,172.23.1.80,1
8401,172.21.1.81,1
8402,172.21.1.80,1
8403,172.22.1.81,1
8404,172.21.1.81,1
8405,172.45.8.100,1
8406,172.23.1.81,1
8407,172.22.1.90,1
8408,172.22.1.90,1
8409,172.22.1.90,1
8410,172.24.1.81,1
8411,172.22.1.90,1
8412,172.22.1.90,1
8413,172.21.1.81,1
8414,172.22.1.80,1
8415,172.24.1.81,1
8416,172.23.1.80,1
8417,172.24.1.81,1
8418,172.24.1.80,1
8419,172.23.1.80,1
8420,172.23.1.80,1
8421,172.22.1.81,1
8422,172.24.1.81,1
8423,172.22.1.90,1
8424,172.23.1.80,1
8425,172.24.1.81,1
8426,172.23.1.80,1
8427,172.21.1.81,1
8428,172.22.1.90,1
8429,172.24.1.81,1
8430,172.22.1.81,1
8431,172.23.1.80,1
8432,172.24.1.80,1
8433,172.22.1.90,1
8434,172.22.1.90,1
8435,172.22.1.90,1
8436,172.23.1.80,1
8437,172.23.1.80,1
8438,172.22.1.80,1
8439,172.22.1.90,1
8440,172.24.1.80,1
8441,172.22.1.81,1
8442,172.24.1.81,1
8443,172.22.1.90,1
8444,172.22.1.90,1
8445,172.23.1.80,1
8446,172.22.1.80,1
8447,172.23.1.80,1
8448,172.24.1.80,1
8449,172.22.1.90,1
8450,172.24.1.80,1
8451,172.22.1.81,1
8452,172.22.1.80,1
8453,172.22.1.90,1
8454,172.22.1.90,1
8455,172.23.1.80,1
8456,172.24.1.81,1
8457,172.24.1.80,1
8458,172.23.1.80,1
8459,172.22.1.80,1
8460,172.22.1.90,1
8461,172.22.1.81,1
8462,172.22.1.80,1
8463,172.23.1.80,1
8464,172.24.1.81,1
